watershed_id,mean_elevation,mean_slope,mean_aspect,mean_plan_curvature,mean_profile_curvature,mean_twi,mean_spi,mean_tri,mean_distance_to_river,mean_rainfall_mean,mean_lulc,mean_soil_clay
132,3653.406005859375,33.02220153808594,182.5900115966797,6.899565050844103e-05,-7.226542948046699e-05,5.799374103546143,85137.25,2.113283634185791,1071.6314697265625,941.631591796875,46.51663589477539,216.51553344726562
133,3461.08837890625,35.43228530883789,189.94943237304688,6.48751447442919e-05,-9.060926822712645e-05,5.745365142822266,73945.3359375,2.4486000537872314,1076.750732421875,809.3864135742188,41.56882095336914,217.97312927246094
134,4641.7861328125,30.678102493286133,177.12490844726562,0.00013445952208712697,-0.00015834484656807035,5.983490467071533,1403.4384765625,2.211005926132202,1091.851318359375,,70.14850616455078,
135,4859.72998046875,25.958452224731445,183.28016662597656,0.00013060848868917674,-0.0001511661830591038,6.291457653045654,1374.174560546875,1.7990117073059082,1208.7996826171875,,70.47254180908203,
136,4910.3662109375,27.886646270751953,178.03790283203125,0.000137442271807231,-0.0001428934483556077,6.194232940673828,962.5338134765625,1.8010303974151611,1188.387939453125,,67.71697998046875,
137,1923.2972412109375,10.635869979858398,61.65729522705078,0.0018354615895077586,0.000989387626759708,10.464258193969727,1764.7109375,10.227192878723145,881.530029296875,,64.63481903076172,
138,230.60125732421875,0.7800531387329102,178.4617156982422,7.083779200911522e-05,2.8641903554671444e-05,9.821198463439941,990.8748779296875,0.38800710439682007,796.6612548828125,,38.65095138549805,
139,247.5077362060547,0.7584215998649597,185.5797119140625,2.916197627200745e-05,-2.941066304629203e-05,9.506786346435547,227.53138732910156,0.19802142679691315,724.71240234375,769.2351684570312,37.97415542602539,133.5244903564453
140,255.843505859375,0.6361824870109558,183.9915771484375,2.6739746317616664e-05,-2.684009632503148e-05,9.632988929748535,227.0987548828125,0.17438526451587677,761.2262573242188,780.331787109375,38.95941162109375,183.68182373046875
141,264.9935302734375,0.6314082145690918,186.34616088867188,2.8578411729540676e-05,-2.8623173420783132e-05,9.627418518066406,123.29312133789062,0.17132654786109924,747.836669921875,797.5399780273438,39.09865951538086,186.04913330078125
142,272.1672058105469,0.7573770880699158,187.09674072265625,3.5296776331961155e-05,-3.5220022255089134e-05,9.529926300048828,56.60650634765625,0.19452650845050812,873.4649658203125,860.65234375,38.51724624633789,198.79031372070312
143,270.7572021484375,2.351153612136841,187.5468292236328,0.00011344594531692564,-0.00011384953540982679,8.692212104797363,936.6202392578125,0.4910312294960022,663.7599487304688,938.104248046875,32.212646484375,202.55458068847656
144,356.33935546875,5.855133533477783,183.7378692626953,0.00013188892626203597,-0.00012928883370477706,7.691275596618652,487.5595397949219,1.069833517074585,1073.98291015625,1020.7192993164062,22.859817504882812,214.29124450683594
145,390.78265380859375,5.161403179168701,168.85118103027344,9.580652113072574e-05,-9.486637281952426e-05,8.21257209777832,969.6025390625,0.7487861514091492,704.5997924804688,1151.6964111328125,28.74951171875,200.37393188476562
146,593.4212646484375,11.507990837097168,169.31637573242188,0.00017142664000857621,-0.00016848003724589944,7.09727144241333,369.0245056152344,1.413037896156311,988.2100219726562,1362.8023681640625,21.219738006591797,188.3484344482422
147,616.2874755859375,10.151259422302246,176.04505920410156,0.00014630767691414803,-0.00014469043526332825,6.8370771408081055,7430.9150390625,1.3524551391601562,877.5013427734375,1563.4696044921875,15.381402969360352,207.9607391357422
148,698.2271728515625,14.018260955810547,171.6516876220703,0.00014912539336364716,-0.00014680888853035867,6.493987083435059,19679.998046875,1.5931217670440674,1002.6268920898438,1763.07373046875,15.688131332397461,206.60740661621094
149,868.58447265625,12.139744758605957,194.9791717529297,0.00011722827912308276,-0.00011813041783170775,6.651724338531494,1553.718505859375,1.6154495477676392,786.8821411132812,2799.564697265625,16.81325340270996,205.72120666503906
150,2483.830322265625,28.903995513916016,197.49020385742188,6.463692989200354e-05,-5.989141936879605e-05,5.906311511993408,1495.9542236328125,2.0608415603637695,935.4627685546875,3058.662353515625,27.259044647216797,210.47325134277344
151,2556.544677734375,36.00986099243164,171.357421875,7.54936263547279e-05,-8.314294245792553e-05,5.6442790031433105,50497.3046875,2.3210699558258057,900.7036743164062,2451.0205078125,24.531171798706055,209.61427307128906
152,3452.671142578125,34.67947769165039,181.2161102294922,2.1245698007987812e-05,-1.6695630620233715e-05,5.591810703277588,2588.383056640625,2.407670736312866,1194.493408203125,1697.112548828125,33.45584487915039,209.02255249023438
153,3536.322021484375,36.884246826171875,182.92156982421875,5.870430322829634e-05,-4.628011447493918e-05,5.642823219299316,89330.7109375,2.404935359954834,1134.6009521484375,1301.34033203125,40.92825698852539,211.25132751464844
154,3586.420166015625,36.558349609375,183.8780059814453,6.474723340943456e-05,-8.04000737844035e-05,5.660799026489258,103642.8125,2.3788623809814453,988.8551635742188,938.1260375976562,42.83237075805664,216.04087829589844
155,3746.78125,32.82107925415039,188.4259796142578,8.23240407044068e-05,-0.00010070733696920797,5.877790927886963,125560.171875,2.091947555541992,1138.8521728515625,669.345947265625,47.64968490600586,213.2685089111328
156,4372.04150390625,33.66156005859375,181.59230041503906,0.00012558134039863944,-0.00013806340575683862,5.850436687469482,7149.54150390625,2.3626198768615723,1343.9610595703125,583.4754638671875,63.83407974243164,175.3617401123047
157,4656.79248046875,30.30763816833496,174.83697509765625,0.00013336118718143553,-0.0001395710278302431,6.0641350746154785,2149.1708984375,2.083298921585083,1243.690673828125,,68.87198638916016,
158,4867.59228515625,28.6885929107666,173.70094299316406,0.0001341357856290415,-0.00014991134230513126,6.114155292510986,2813.78857421875,2.0032143592834473,1079.5379638671875,,65.01654052734375,
159,4874.07275390625,26.30137825012207,184.43020629882812,0.00011356388131389394,-0.00013304980529937893,6.172544002532959,1446.03564453125,1.657379150390625,1048.183349609375,,66.21540069580078,
160,1893.32958984375,11.479284286499023,74.31717681884766,0.0017920398386195302,0.0011794677702710032,10.186939239501953,8933.09765625,9.969632148742676,867.3550415039062,,63.0307731628418,
161,233.61376953125,0.7058053016662598,179.6717071533203,6.884027243359014e-05,3.2683255994925275e-05,10.000389099121094,235.48953247070312,0.37501391768455505,842.55419921875,,38.826072692871094,
162,253.7290496826172,0.558968722820282,187.63075256347656,2.4028451662161388e-05,-2.3864309696364217e-05,9.870849609375,194.2035675048828,0.148627370595932,788.0866088867188,810.817138671875,38.476287841796875,197.76220703125
163,263.4488525390625,0.66689133644104,188.87428283691406,2.601971209514886e-05,-2.608073737064842e-05,9.683021545410156,443.1462707519531,0.17332851886749268,768.6173706054688,827.6465454101562,38.66150665283203,194.59182739257812
164,278.0707092285156,0.6381827592849731,196.21514892578125,2.769998536678031e-05,-2.7768855943577364e-05,9.729362487792969,554.516845703125,0.1625642627477646,676.7437744140625,859.6293334960938,38.3553466796875,205.03211975097656
165,295.67730712890625,0.8912191390991211,207.2566375732422,3.96329014620278e-05,-3.994000508100726e-05,9.385286331176758,238.8186798095703,0.20903266966342926,747.879638671875,920.6422729492188,38.1153678894043,199.7818603515625
166,301.670654296875,3.8229100704193115,193.8051300048828,0.00010362617467762902,-0.00010386611393187195,8.182007789611816,986.768310546875,0.7272813320159912,819.8441162109375,1007.5918579101562,28.30074119567871,200.4858856201172
167,345.3309326171875,4.4739227294921875,188.413818359375,9.087678336072713e-05,-9.25768181332387e-05,8.069184303283691,1119.0914306640625,0.6863240599632263,664.9149780273438,1163.181396484375,27.25554847717285,205.70242309570312
168,596.50439453125,13.489310264587402,148.83448791503906,0.00019252646598033607,-0.00019054632866755128,7.241218566894531,1514.8280029296875,1.443678379058838,1022.7243041992188,1351.931640625,23.651273727416992,170.57919311523438
169,794.9609985351562,11.136713027954102,170.14883422851562,0.00012711597082670778,-0.0001180991021101363,6.597297191619873,524.7462768554688,1.4383759498596191,1087.349609375,1856.377197265625,14.210315704345703,205.59161376953125
170,866.9884643554688,15.139959335327148,184.02737426757812,0.00012970897660125047,-0.00011879123485414311,6.216323375701904,1235.5020751953125,2.0444791316986084,1051.351806640625,2371.295166015625,15.105338096618652,205.8358917236328
171,745.5393676757812,17.565868377685547,186.09124755859375,0.0001391773548675701,-0.00013469015539158136,6.280261039733887,18013.384765625,2.266624927520752,782.2262573242188,2545.809814453125,15.966768264770508,206.6842041015625
172,1260.788818359375,16.46240234375,187.76150512695312,0.000118017487693578,-0.0001251837966265157,6.448328971862793,3284.57666015625,1.6521519422531128,788.0942993164062,2953.00634765625,15.522427558898926,208.89688110351562
173,3121.52978515625,34.98295211791992,168.18618774414062,3.929022932425141e-05,-3.6317924241302535e-05,5.707016944885254,10425.490234375,2.1645171642303467,1118.489990234375,2532.923583984375,29.632156372070312,210.67120361328125
174,3283.9853515625,35.96628189086914,186.72940063476562,6.351750926114619e-05,-5.5692140449536964e-05,5.656012058258057,10617.3017578125,2.291572093963623,1029.10302734375,1617.62255859375,34.97745895385742,204.6687774658203
175,4207.63720703125,34.383018493652344,193.8448028564453,5.632636384689249e-05,-5.7422585086897016e-05,5.804112911224365,5738.626953125,2.1647181510925293,1112.8341064453125,1127.1156005859375,55.15389633178711,177.50575256347656
176,4153.99853515625,35.68803405761719,179.65798950195312,7.071498112054542e-05,-7.590405584778637e-05,5.779735088348389,57508.5703125,2.209057569503784,1192.50830078125,864.2781982421875,58.44255065917969,195.617919921875
177,4173.39208984375,33.113121032714844,194.61949157714844,8.947517198976129e-05,-0.00010432297858642414,5.8386640548706055,5128.79541015625,2.0781190395355225,1094.0361328125,664.0166625976562,53.95047378540039,205.7713165283203
178,4676.6083984375,28.529464721679688,199.08522033691406,9.043920726981014e-05,-0.00010293616651324555,6.09768533706665,1551.8916015625,1.9045295715332031,1163.4383544921875,499.85223388671875,67.46647644042969,156.1161346435547
179,4909.849609375,28.583417892456055,184.7098388671875,0.00016669867909513414,-0.00019534511375240982,6.159477710723877,1362.96484375,2.0794756412506104,1263.77978515625,444.4702453613281,68.4697494506836,156.0997314453125
180,5074.88623046875,27.357219696044922,171.4415283203125,0.00016929651610553265,-0.00019209769379813224,6.191825866699219,1182.7362060546875,1.9484230279922485,1292.8150634765625,,65.37232208251953,
181,4674.31982421875,26.88385009765625,168.34580993652344,7.716718391748145e-05,-8.522321877535433e-05,6.1279730796813965,3117.9365234375,1.6784132719039917,1074.1480712890625,,60.28497314453125,
182,4703.74609375,31.92118263244629,173.33656311035156,8.934217476053163e-05,-0.0001036212925100699,5.683613300323486,3293.685302734375,2.2847039699554443,1044.697509765625,,60.29396057128906,
183,2038.141845703125,13.28646183013916,72.93669891357422,0.001618640380911529,0.0014154708478599787,9.786263465881348,600.075927734375,10.231196403503418,1095.396240234375,,61.767578125,
184,238.1529083251953,0.7069675922393799,176.0464630126953,7.553862815257162e-05,2.907168891397305e-05,10.010193824768066,1165.231201171875,0.37937283515930176,846.285888671875,,38.81063461303711,
185,261.73150634765625,0.6857277750968933,189.3931884765625,3.0024270017747767e-05,-3.014099638676271e-05,9.686577796936035,491.3200988769531,0.1810319870710373,701.7674560546875,895.55615234375,37.692378997802734,184.64735412597656
186,274.7760009765625,0.8211317658424377,190.6932830810547,3.370102422195487e-05,-3.3931406505871564e-05,9.451952934265137,1077.7337646484375,0.20498037338256836,670.688232421875,923.4609985351562,37.15060043334961,192.2920684814453
187,300.3474426269531,1.2865276336669922,193.233642578125,4.5774260797770694e-05,-4.636307858163491e-05,9.028867721557617,1137.42236328125,0.28957587480545044,621.0028076171875,958.1069946289062,36.552120208740234,175.28614807128906
188,392.07769775390625,5.558864593505859,202.15579223632812,0.00010314592509530485,-0.00010474066948518157,7.797036647796631,232.25099182128906,0.8786290287971497,770.1783447265625,1024.990966796875,26.308917999267578,176.85545349121094
189,545.9600830078125,11.864492416381836,200.26409912109375,0.00015515262202825397,-0.0001631256309337914,6.8682684898376465,914.8974609375,1.3044216632843018,896.0028686523438,1131.08642578125,20.103376388549805,201.529296875
190,892.6029052734375,20.52876091003418,185.83737182617188,0.00013674134970642626,-0.0001297508570132777,6.085944652557373,3896.831787109375,1.7830026149749756,1075.3531494140625,1265.3963623046875,14.568107604980469,207.78941345214844
191,756.8693237304688,18.478769302368164,171.22854614257812,0.0002073717478197068,-0.00021175798610784113,6.467472553253174,177321.34375,1.8142164945602417,901.796875,1371.9822998046875,19.937341690063477,188.8317108154297
192,955.6778564453125,17.62358283996582,182.12823486328125,0.00016580361989326775,-0.00017021702660713345,6.248073101043701,1946.755615234375,1.8738808631896973,864.9042358398438,1903.4600830078125,16.391324996948242,204.55551147460938
193,1149.58203125,20.51875877380371,175.17816162109375,0.0001547538413433358,-0.0001445757079636678,5.963245391845703,2757.435302734375,2.083524465560913,1060.600830078125,2433.502685546875,14.912897109985352,206.56219482421875
194,1084.9306640625,23.576414108276367,178.9119110107422,0.0001403979113092646,-0.00014330103294923902,5.863028049468994,50284.98828125,2.2354578971862793,1062.0302734375,2549.540283203125,13.713071823120117,208.63409423828125
195,2315.471435546875,29.539400100708008,189.75804138183594,7.187195296864957e-05,-7.235245720949024e-05,5.764064788818359,3697.4765625,2.1796486377716064,892.69873046875,2761.347900390625,15.938385009765625,210.8455810546875
196,3798.486083984375,32.95870590209961,184.3319091796875,8.648244693176821e-05,-7.280740101123229e-05,5.7928466796875,7157.77294921875,2.0167534351348877,1085.5577392578125,2144.84326171875,45.612892150878906,208.4618377685547
197,4217.2451171875,33.72529602050781,193.47877502441406,9.3286027549766e-05,-0.00011490106408018619,5.861038684844971,2729.465087890625,2.067432165145874,1000.5169677734375,1188.3079833984375,53.964378356933594,189.8563995361328
198,4246.240234375,33.61223220825195,190.4183349609375,8.758866169955581e-05,-6.825034506618977e-05,5.870479583740234,36348.0390625,2.0335168838500977,1191.1650390625,826.813720703125,60.322139739990234,193.87164306640625
199,4423.5029296875,32.97682189941406,191.07252502441406,8.833751053316519e-05,-0.00010298454435542226,5.836551189422607,5266.5576171875,2.0562949180603027,1067.8798828125,673.1127319335938,66.82127380371094,194.63368225097656
200,4735.5654296875,28.714656829833984,182.62657165527344,0.00011198363790754229,-0.00014335065498016775,6.051276683807373,3085.570068359375,1.9181115627288818,1137.199462890625,548.1598510742188,69.62474822998047,178.92770385742188
201,5169.19873046875,26.004459381103516,184.99940490722656,0.0001709315984044224,-0.00018297597125638276,6.255894184112549,1042.466552734375,1.9620405435562134,1199.787109375,433.31005859375,66.9881820678711,93.07284545898438
202,5083.7529296875,29.979097366333008,170.46636962890625,0.00017017475329339504,-0.00017801043577492237,6.004969596862793,30931.611328125,2.103966236114502,1276.686279296875,382.42095947265625,62.71514129638672,129.430419921875
203,4304.70751953125,24.716480255126953,166.50863647460938,9.383894212078303e-05,-0.00010886617383221164,6.4675984382629395,18045.083984375,1.5170469284057617,906.2091064453125,,55.808753967285156,
204,4650.7529296875,32.08192443847656,175.54957580566406,3.136073428322561e-05,-2.4077928173937835e-05,5.718313217163086,2984.45263671875,2.1840133666992188,1096.0382080078125,,59.99558639526367,
205,4332.759765625,32.59308624267578,172.59677124023438,9.152849088422954e-05,-0.00010518535418668762,5.649517059326172,29323.37890625,2.3557288646698,959.9834594726562,,58.74296569824219,
206,2364.1162109375,13.289495468139648,82.3533706665039,0.0022941133938729763,0.0010899638291448355,9.578425407409668,1329.400390625,10.624136924743652,952.4798583984375,,61.93251419067383,
207,241.71429443359375,0.8077857494354248,171.4530029296875,8.574187086196616e-05,2.2163509129313752e-05,9.818807601928711,570.5728149414062,0.40912318229675293,704.791015625,,38.00746536254883,
208,274.005615234375,0.8385899662971497,190.32937622070312,4.66192614112515e-05,-4.701050784206018e-05,9.469925880432129,748.7353515625,0.20789735019207,666.9440307617188,981.7054443359375,37.27094650268555,206.51202392578125
209,297.0779113769531,1.0113999843597412,195.19630432128906,4.490205901674926e-05,-4.505512697505765e-05,9.213541030883789,475.82989501953125,0.21807223558425903,618.9563598632812,1033.78857421875,36.45622634887695,208.08546447753906
210,393.0150451660156,5.366549491882324,198.84564208984375,9.689524449640885e-05,-9.971975669031963e-05,8.034070014953613,217.6298065185547,0.7485936284065247,794.601318359375,1093.3089599609375,29.515222549438477,206.55093383789062
211,859.2967529296875,17.745695114135742,196.3107452392578,0.00014792494766879827,-0.00014330520934890956,6.374231815338135,1642.2752685546875,1.8300797939300537,876.8519287109375,1169.1124267578125,16.317705154418945,205.2710723876953
212,1182.888916015625,22.590133666992188,182.57785034179688,0.00017530871264170855,-0.00016475377196911722,5.805545330047607,1950.9346923828125,2.286353588104248,1001.1945190429688,1202.32275390625,12.317737579345703,208.8152618408203
213,1232.9365234375,23.261903762817383,179.32611083984375,0.00018598660244606435,-0.00018289120635017753,5.784591197967529,10405.6689453125,2.4276483058929443,974.2469482421875,1252.5963134765625,14.344804763793945,206.88259887695312
214,1424.3316650390625,31.249055862426758,176.3234405517578,0.00012401780986692756,-0.00011848508438561112,5.543342113494873,503171.28125,2.6362059116363525,954.9541625976562,1294.1859130859375,19.094051361083984,206.65170288085938
215,1565.5653076171875,23.837614059448242,191.04249572753906,0.00012097883882233873,-0.00010137190110981464,5.904876232147217,1482.2318115234375,2.310852527618408,970.8853149414062,1550.4678955078125,16.904565811157227,206.54994201660156
216,1284.604248046875,25.78862953186035,185.847900390625,0.0001551078021293506,-0.00015666701074223965,5.8199920654296875,52989.8125,2.301013231277466,894.1698608398438,1775.2982177734375,16.74277687072754,205.06680297851562
217,1835.9498291015625,29.89630889892578,182.91000366210938,9.78650277829729e-05,-8.914964564610273e-05,5.659818649291992,9538.07421875,2.3847877979278564,1008.8360595703125,1800.3265380859375,15.860344886779785,203.4710235595703
218,2874.00732421875,33.87455368041992,165.35183715820312,3.916033892892301e-05,-2.242750815639738e-05,5.595433712005615,1735.3575439453125,2.3677468299865723,1073.707275390625,1969.106689453125,20.38376235961914,209.6269073486328
219,4257.1015625,30.710739135742188,180.2228240966797,7.55669898353517e-05,-5.8600107877282426e-05,5.813910961151123,1321.9801025390625,2.208780527114868,1199.6646728515625,1614.296875,57.793697357177734,190.1517791748047
220,4377.8134765625,34.936946868896484,185.52255249023438,8.227754005929455e-05,-0.000118718329758849,5.743393898010254,13207.8359375,2.4979217052459717,1077.6107177734375,979.3670654296875,58.852195739746094,182.76364135742188
221,4216.61767578125,29.83841896057129,182.64813232421875,8.66033515194431e-05,-9.70487599261105e-05,6.066039085388184,21328.009765625,1.7737165689468384,1188.744873046875,684.5372924804688,62.12333297729492,205.0015106201172
222,5041.33935546875,27.40898323059082,170.9811553955078,0.00013823136396240443,-0.00014104552974458784,6.057013034820557,2033.1788330078125,1.954528570175171,1279.57421875,568.4457397460938,67.72152709960938,133.1385498046875
223,5135.326171875,26.96219253540039,180.86512756347656,0.00016046322707552463,-0.00017449568258598447,6.163578033447266,1159.6553955078125,1.8085737228393555,1185.495849609375,459.18017578125,65.59898376464844,143.138427734375
224,5154.36181640625,27.981477737426758,165.45957946777344,0.00010991775343427435,-0.00011306950182188302,6.074770450592041,1297.359375,1.777220368385315,1157.3739013671875,335.1663513183594,64.19274139404297,168.4725341796875
225,4752.265625,28.611284255981445,177.80003356933594,6.992269481997937e-05,-8.793234155746177e-05,5.959723472595215,108429.046875,1.704636812210083,1053.2081298828125,299.6238708496094,59.07902145385742,214.79220581054688
226,4730.55224609375,28.93917465209961,183.3416290283203,6.115368159953505e-05,-5.557527038035914e-05,5.9417853355407715,15947.9765625,1.895195722579956,1096.181884765625,,60.7569580078125,
227,4600.7158203125,31.591888427734375,177.23287963867188,7.087946869432926e-05,-9.38443117775023e-05,5.814416408538818,8913.8984375,2.202453136444092,1015.3408813476562,,59.87506866455078,
228,4530.1689453125,34.82668685913086,170.3163604736328,5.726642848458141e-05,-4.562709364108741e-05,5.614060878753662,36146.52734375,2.4056694507598877,1121.6365966796875,,60.26403045654297,
229,2229.63037109375,17.970783233642578,84.16405487060547,0.0018945476040244102,0.0009110261453315616,9.073548316955566,626.9336547851562,10.198433876037598,1255.7904052734375,,60.22261047363281,
230,242.35968017578125,1.022942066192627,166.38623046875,9.38299999688752e-05,1.5068991160660516e-05,9.616952896118164,475.67779541015625,0.46087896823883057,718.5478515625,,36.96846389770508,
231,285.00433349609375,0.8577612042427063,187.63404846191406,4.613851706380956e-05,-4.6035183913772926e-05,9.351139068603516,200.59339904785156,0.2099466472864151,724.1070556640625,1088.3907470703125,36.47158432006836,209.9013671875
232,331.8739318847656,2.932687997817993,190.75135803222656,6.677804049104452e-05,-6.752808258170262e-05,8.717535972595215,423.2378845214844,0.45801183581352234,714.8202514648438,1174.5374755859375,32.97450637817383,205.97610473632812
233,739.4059448242188,17.641904830932617,183.99038696289062,0.0002101455902447924,-0.00020881040836684406,6.237020969390869,907.69384765625,1.930701732635498,837.0057373046875,1259.0380859375,14.74589729309082,209.3925323486328
234,1332.3074951171875,23.873653411865234,171.34767150878906,0.00017991568893194199,-0.0001786711363820359,5.777032852172852,9784.6845703125,2.267062187194824,1060.7298583984375,1277.076171875,14.047139167785645,209.4537353515625
235,1592.000244140625,27.70395851135254,177.23873901367188,0.0001153511184384115,-0.00010649143223417923,5.620856285095215,8669.71875,2.5219271183013916,969.0000610351562,1227.5784912109375,15.759103775024414,207.54026794433594
236,1726.1925048828125,29.504383087158203,184.79547119140625,8.255793363787234e-05,-6.546417716890574e-05,5.5709004402160645,116030.90625,2.561495542526245,1126.039306640625,1223.6949462890625,16.378116607666016,206.70797729492188
237,1579.796630859375,28.171934127807617,175.65524291992188,0.00012956353020854294,-0.00012710648297797889,5.644536972045898,166921.25,2.465718984603882,1015.8719482421875,1212.8966064453125,18.51997947692871,205.40591430664062
238,2419.206298828125,30.067672729492188,178.7330322265625,7.195185753516853e-05,-5.172181408852339e-05,5.493536472320557,2982.625732421875,2.6860978603363037,1109.7838134765625,1279.301513671875,15.392005920410156,208.6852264404297
239,1924.2510986328125,32.5166015625,177.8507080078125,7.732460653642192e-05,-8.54608733789064e-05,5.641514778137207,46722.84765625,2.4337728023529053,998.6803588867188,1271.0379638671875,19.022018432617188,203.3927764892578
240,2064.383056640625,31.1577205657959,178.39100646972656,7.900821219664067e-05,-8.385873661609367e-05,5.8601393699646,12691.529296875,2.1383368968963623,1081.1378173828125,1291.4923095703125,18.5616397857666,204.41592407226562
241,2555.6669921875,31.014123916625977,193.92074584960938,6.544772622874007e-05,-0.00010157145152334124,5.807217597961426,13353.8984375,2.333282470703125,1049.6385498046875,1386.6842041015625,19.965124130249023,208.92750549316406
242,3283.576904296875,29.376567840576172,196.2843017578125,9.166613745037466e-05,-9.069831139640883e-05,5.858996868133545,4575.927734375,2.1955573558807373,915.5643310546875,1161.605224609375,31.606552124023438,212.3325653076172
243,4082.63232421875,30.96433448791504,189.3981475830078,8.320409688167274e-05,-0.00010937198385363445,5.902456283569336,15540.7646484375,2.1187031269073486,1047.585205078125,758.032958984375,55.70928955078125,190.43728637695312
244,4563.2939453125,31.135910034179688,177.9608917236328,0.0001099713408621028,-0.00011312189599266276,5.925083160400391,7595.08349609375,2.1084890365600586,1160.96630859375,589.1378173828125,61.1777458190918,178.36497497558594
245,4789.43310546875,29.3536376953125,172.66552734375,0.00011404153337934986,-0.00012970982061233371,5.968938827514648,4490.72119140625,1.9346414804458618,1184.9263916015625,495.8971252441406,63.77178955078125,184.02841186523438
246,5221.81103515625,26.529186248779297,171.8624267578125,9.341395343653858e-05,-0.00010340013250242919,6.161070823669434,961.699951171875,1.6123161315917969,1144.8250732421875,407.49462890625,65.74620819091797,166.61935424804688
247,4907.8740234375,28.68520736694336,177.79994201660156,5.539642370422371e-05,-5.359691203921102e-05,5.900353908538818,4377.5986328125,1.7774417400360107,1090.75146484375,303.9696960449219,60.67517852783203,210.6998748779297
248,4694.6591796875,32.23897933959961,171.14404296875,7.544035906903446e-05,-8.478215022478253e-05,5.674324989318848,112149.1328125,2.2403199672698975,1010.7381591796875,284.6139831542969,59.66725540161133,217.04225158691406
249,4946.6865234375,32.86600875854492,178.8459014892578,0.00010056498285848647,-0.00010922114597633481,5.612569808959961,3849.454833984375,2.2486648559570312,972.0863037109375,,60.31675338745117,
250,4783.806640625,35.57044219970703,174.17709350585938,7.475406164303422e-05,-8.85213230503723e-05,5.571179389953613,15692.86328125,2.519869565963745,978.1129150390625,,60.59436798095703,
251,4407.380859375,34.142822265625,181.31651306152344,5.7484307035338134e-05,-5.87034628551919e-05,5.566985130310059,25155.62109375,2.4965715408325195,1033.89404296875,,60.33557891845703,
252,2194.5791015625,19.037073135375977,99.37400817871094,0.0013694048393517733,0.0009614255395717919,8.82926082611084,97120.46875,9.039531707763672,1115.1453857421875,,59.36669921875,
253,239.35276794433594,1.2739149332046509,162.79354858398438,0.00010610102617647499,6.7352571022638585e-06,9.390315055847168,3398.830810546875,0.5163225531578064,755.489990234375,,30.911287307739258,
254,290.8804626464844,1.2903162240982056,185.96604919433594,5.9775080444524065e-05,-5.970644997432828e-05,8.901378631591797,924.349853515625,0.2996993064880371,629.8955688476562,1210.3319091796875,32.09305191040039,207.83114624023438
255,415.7135925292969,8.724750518798828,183.36111450195312,0.00016623293049633503,-0.00016617108485661447,7.36499547958374,283.7537841796875,1.1358084678649902,892.1417846679688,1319.225830078125,20.846677780151367,209.23590087890625
256,1031.3353271484375,24.57876968383789,178.7374725341797,0.00016775143740233034,-0.00016604291158728302,5.85837459564209,6564.11572265625,2.203287363052368,1057.8365478515625,1396.6021728515625,13.964351654052734,209.83653259277344
257,1832.16455078125,29.845117568969727,188.42141723632812,8.097616955637932e-05,-5.9582267567748204e-05,5.568974494934082,5738.04296875,2.4797754287719727,1083.864990234375,1372.6395263671875,15.668166160583496,210.1842041015625
258,1999.707275390625,29.73659896850586,181.50253295898438,7.247541361721233e-05,-6.328275048872456e-05,5.6061601638793945,10549.9228515625,2.376556634902954,1065.043701171875,1259.0078125,17.282480239868164,207.60995483398438
259,2100.820556640625,28.05751609802246,172.11790466308594,7.15345231583342e-05,-5.8473153330851346e-05,5.722744941711426,4521.8349609375,2.17781925201416,1136.72216796875,1212.087158203125,18.3182430267334,206.05697631835938
260,1719.6026611328125,30.135225296020508,181.63177490234375,6.668741116300225e-05,-4.67092395410873e-05,5.728989124298096,279992.0,2.1157541275024414,1056.1212158203125,1173.4215087890625,19.42449951171875,205.0623016357422
261,2455.415283203125,30.811635971069336,180.78343200683594,5.402061651693657e-05,-4.224703661748208e-05,5.718141555786133,1729.6424560546875,2.1297383308410645,1153.97705078125,1202.0445556640625,16.502281188964844,208.7057647705078
262,2674.109619140625,32.964176177978516,181.57366943359375,8.247941150330007e-05,-7.108735735528171e-05,5.716429233551025,5096.07568359375,2.119776964187622,1014.870849609375,1219.66015625,18.228710174560547,210.8680877685547
263,3553.129638671875,32.52955627441406,186.7224578857422,6.617351755267009e-05,-5.885945211048238e-05,5.764484882354736,3820.50732421875,2.156085729598999,1191.2154541015625,1269.532470703125,36.38427734375,206.96888732910156
264,3671.9892578125,31.644207000732422,186.02239990234375,8.641578460810706e-05,-0.00010132761963177472,5.890862464904785,13247.412109375,2.110943078994751,1022.3270263671875,1140.6925048828125,41.66370391845703,198.5774383544922
265,4651.0791015625,27.888124465942383,181.15078735351562,0.00012435708777047694,-0.00012511707609519362,6.081650733947754,6955.021484375,2.0033340454101562,1172.4456787109375,972.219970703125,68.6399154663086,137.23001098632812
266,5079.07763671875,24.938838958740234,180.80715942382812,0.00012799700198229402,-0.00012564404460135847,6.330903053283691,1510.2342529296875,1.7047466039657593,1361.6673583984375,635.7855834960938,68.5612564086914,91.85183715820312
267,5149.69775390625,25.58372688293457,169.38282775878906,0.00013984661200083792,-0.0001584304409334436,6.3039398193359375,1880.56640625,1.680019497871399,1245.662353515625,521.614990234375,68.91641998291016,130.9568328857422
